ueditor_rails,520042.24950000003,3,0.0.4,9691,27,http://github.com/jasl/ueditor_rails,2013-03-31T18:03:04.580Z
ueditor-rails,8668.403,2,1.2.5.3,6549,18,https://github.com/daveliu/ueditor-rails,2013-03-21T03:21:55.547Z
ueditor.rails,370903.1286666666,4,0.0.5,10300,4,https://github.com/mindpin/ueditor.rails,2014-06-12T10:40:11.500Z
ueditor_rails4,0,1,0.0.5,3517,1,http://github.com/chinacheng/ueditor_rails,2015-08-26T16:03:43.847Z
UEL,1051.049,2,0.1.1,3174,0,https://github.com/swarley/uel,2020-05-05T23:55:22.860Z
uencode,6818264.2205,5,3.1.0,16154,0,http://github.com/TheSkunkworx/uencode,2011-05-18T22:26:53.292Z
uenf_layout,2733911.518642857,15,1.3.12,43984,0,,2012-07-03T14:27:19.752Z
ue-ruby-sdk,572333.5313636364,12,1.1.13,23046,0,https://github.com/unifiedinbox/ue-ruby-sdk,2016-02-24T14:18:36.556Z
uesc-watcher,0,1,0.2.1,2351,0,https://github.com/mitki/uesc-auto-login,2017-06-22T13:10:29.886Z
uf,0,1,0.1.0,929,0,https://github.com,2022-06-06T00:45:32.160Z
ufc_rankings,0,1,0.1.0,2660,0,https://github.com/johnram528/ufc-rankings-cli-gem,2016-05-05T23:16:58.683Z
ufc_schedule,504311.4925,7,1.2.0,12961,0,https://github.com/JoeQuattrone/ufc_schedule,2018-12-21T15:08:41.069Z
uff_db_loader,1864953.3784166668,13,3.1.0,7454,1,https://github.com/rmehner/uff_db_loader/tree/3.1.0,2022-07-21T12:17:55.336Z
uffizzi-cli,971045.7964852941,69,2.4.9,40372,87,https://github.com/UffizziCloud/uffizzi_cli,2022-02-28T07:18:11.056Z
uffizzi_core,463190.16770229005,132,2.4.7,66023,316,https://github.com/UffizziCloud/uffizzi_app/tree/main/core,2022-04-13T11:54:30.235Z
uffizzi-core,1005.957,2,0.1.13,1732,316,https://github.com/UffizziCloud/uffizzi_app/tree/main/core,2022-05-30T08:32:01.174Z
